"","Lat","Long","Site","Type","Date","Jour","Mois","An","Transect","Repetition","Depart_h","Arrive_h","Obs_h","Nom_sientifique","Genus","Spp","Nom_vernaculari","N_ind","N_juv","N_ad","N_m","N_f","Elevation_obs","Angle","Dis","Hauteur","Comportement","Plante","Support","Commentaire","Photo_ID"
"735","-14.481014",49.528432,"AmbodivohitraKobahina","Nocturnal",2022-11-11,11,11,2022,"2",3,"18H 30M 00S","19H 52M 00S","18H 42M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1051,90,5,NA,"Repos",NA,NA,NA,NA
"736","-14.47849",49.528102,"AmbodivohitraKobahina","Nocturnal",2022-11-11,11,11,2022,"2",3,"18H 30M 00S","19H 52M 00S","19H 05M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,1118,0,0,NA,"Deplacement",NA,NA,NA,NA
"737","-14.480913",49.528811,"AmbodivohitraKobahina","Nocturnal",2022-11-11,11,11,2022,"2",3,"18H 30M 00S","19H 52M 00S","19H 07M 00S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,NA,NA,NA,1118,90,5,NA,"Repos",NA,NA,NA,NA
"738","-14.478334",49.528044,"AmbodivohitraKobahina","Nocturnal",2022-11-11,11,11,2022,"2",3,"18H 30M 00S","19H 52M 00S","19H 10M 00S","Avahi_laniger","Avahi","laniger","Fotsife","2",1,1,0,1,1114,90,7,NA,"Repos",NA,NA,"Female carried a baby (juvenile)",NA
"739","-14.478126",49.527995,"AmbodivohitraKobahina","Nocturnal",2022-11-11,11,11,2022,"2",3,"18H 30M 00S","19H 52M 00S","19H 19M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1117,90,6,NA,"Deplacement",NA,NA,NA,NA
"740","-14.478126",49.527995,"AmbodivohitraKobahina","Nocturnal",2022-11-11,11,11,2022,"2",3,"18H 30M 00S","19H 52M 00S","19H 19M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1117,90,12,NA,"Deplacement",NA,NA,NA,NA
"741","-14.476904",49.527532,"AmbodivohitraKobahina","Nocturnal",2022-11-11,11,11,2022,"2",3,"18H 30M 00S","19H 52M 00S","19H 30M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1154,90,12,NA,"Repos",NA,NA,NA,NA
"742","-14.476504",49.527427,"AmbodivohitraKobahina","Nocturnal",2022-11-11,11,11,2022,"2",3,"18H 30M 00S","19H 52M 00S","19H 36M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1171,90,8,NA,"Deplacement",NA,NA,NA,NA
"743","-14.476107",49.527448,"AmbodivohitraKobahina","Nocturnal",2022-11-11,11,11,2022,"2",3,"18H 30M 00S","19H 52M 00S","19H 42M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,1,NA,1,1149,90,2,NA,"Deplacement",NA,NA,NA,NA
"744","-14.48254",49.529834,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","18H 36M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,988,0,0,NA,"Repos",NA,NA,NA,NA
"745","-14.482264",49.52959,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","18H 37M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,988,0,0,NA,"Repos",NA,NA,NA,NA
"746","-14.482234",49.530181,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","18H 46M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","3",1,1,1,1,1021,0,0,NA,"Repos",NA,NA,"Female carried a baby(juvenile)",NA
"747","-14.482344",49.530418,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","18H 55M 00S","Avahi_laniger","Avahi","laniger","Fotsife","3",1,1,1,1,1024,90,6,NA,"Repos",NA,NA,NA,NA
"748","-14.482291",49.530619,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 00M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,NA,NA,NA,1025,90,8,NA,"Repos",NA,NA,NA,NA
"749","-14.482291",49.530619,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 00M 00S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,NA,NA,NA,1025,80,6,NA,"Repos",NA,NA,NA,NA
"750","-14.481624",49.530587,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 12M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1024,80,7,NA," Repos",NA,NA,NA,NA
"751","-14.480564",49.530664,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 27M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,1041,90,5,NA,"Deplacement rapide",NA,NA,NA,NA
"752","-14.47997",49.530788,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 33M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,NA,NA,NA,1057,0,0,NA,"Repos",NA,NA,NA,NA
"753","-14.479674",49.530733,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 37M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,1067,0,0,NA,"Repos",NA,NA,NA,NA
"754","-14.479007",49.530467,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 45M 00S","Avahi_laniger","Avahi","laniger","Fotsife","1",0,NA,NA,NA,1084,0,0,NA,"Repos",NA,NA,NA,NA
"755","-14.478902",49.530456,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 47M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1083,90,12,NA,"Repos",NA,NA,NA,NA
"756","-14.478406",49.530043,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 53M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,NA,NA,NA,1091,120,10,NA,"Repos",NA,NA,NA,NA
"757","-14.47826",49.529785,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 56M 00S","Avahi_laniger","Avahi","laniger","Fotsife","2",1,1,0,1,1091,0,0,NA,"Repos",NA,NA,NA,NA
"758","-14.478173",49.529672,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","19H 59M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",1,NA,NA,NA,1094,90,13,NA,"Deplacement rapide",NA,NA,NA,NA
"759","-14.478107",49.529515,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","20H 04M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,NA,NA,NA,1096,80,4,NA,"Repos",NA,NA,NA,NA
"760","-14.477939",49.529292,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","20H 08M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,1101,90,7,NA,"Repos",NA,NA,NA,NA
"761","-14.477534",49.529098,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","20H 13M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,NA,NA,NA,1109,0,0,NA,"Repos",NA,NA,NA,NA
"762","-14.477098",49.52914,"AmbodivohitraKobahina","Nocturnal",2022-11-12,12,11,2022,"3",3,"18H 33M 00S","20H 27M 00S","20H 19M 00S","Allocebus_trichotis","Allocebus","trichotis","Kandrandra","1",0,NA,NA,NA,1107,70,15,NA,"Repos",NA,NA,NA,NA
"1100","-14.158949",49.484984,"Antanambe","Nocturnal",2023-02-25,25,2,2023,"3",1,"18:43","20:16","18:40","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,NA,15,NA,"Deplacement",NA,NA,"Hors transect",NA
"2100","-14.521774",49.483774,"Antanambe","Nocturnal",2023-02-25,25,2,2023,"3",1,"18:43","20:16","18:46","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,4,NA,"Repos",NA,NA,"",NA
"395","-14.521774",49.48379,"Antanambe","Nocturnal",2023-02-25,25,2,2023,"3",1,"18:43","20:16","18:50","Allocebus_trichotis","Allocebus","trichotis","kandradra","1",NA,NA,NA,NA,NA,90,15,NA,"Repos",NA,NA,"",NA
"4100","-14.521774",49.48379,"Antanambe","Nocturnal",2023-02-25,25,2,2023,"3",1,"18:43","20:16","18:58","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,8,NA,"Repos",NA,NA,"",NA
"5100","-14.516204",49.484092,"Antanambe","Nocturnal",2023-02-25,25,2,2023,"3",1,"18:43","20:16","19:24","Lepilemur_seali","Lepiemur","seali","Fitsidika","1",NA,NA,NA,NA,NA,90,25,NA,"Repos",NA,NA,"",NA
"6100","-14.515064",49.483945,"Antanambe","Nocturnal",2023-02-25,25,2,2023,"3",1,"18:43","20:16","19:38","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,NA,80,2,NA,"Repos",NA,NA,"",NA
"763","-14.517626",49.48235,"Antanambe","Nocturnal",2023-02-26,26,2,2023,"1",1,"18:44","20:45","18:52","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","2",NA,NA,NA,NA,NA,0,0,NA,"Deplacement",NA,NA,"",NA
"810","-14.517486",49.482429,"Antanambe","Nocturnal",2023-02-26,26,2,2023,"1",1,"18:44","20:45","18:59","Avahi_laniger","Avahi","laniger","Fotsife","3",NA,NA,NA,NA,NA,90,10,NA,"Repos",NA,NA,"",NA
"910","-14.516851",49.482488,"Antanambe","Nocturnal",2023-02-26,26,2,2023,"1",1,"18:44","20:45","19:11","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,20,NA,"Repos",NA,NA,"",NA
"1010","-14.516232",49.482475,"Antanambe","Nocturnal",2023-02-26,26,2,2023,"1",1,"18:44","20:45","19:43","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","2",NA,NA,NA,NA,NA,90,6,NA,"Repos",NA,NA,"",NA
"1110","-14.51553",49.482286,"Antanambe","Nocturnal",2023-02-26,26,2,2023,"1",1,"18:44","20:45","19:50","Allocebus_trichotis","avahi","laniger","Fotsife","1",NA,NA,NA,NA,NA,90,2,NA,"Repos",NA,NA,"",NA
"1210","-14.521693",49.483565,"Antanambe","Nocturnal",2023-02-27,27,2,2023,"2",1,"18:40","20:00","19:03","Allocebus_trichotis","Allocebus","trichotis","kandradra","1",NA,NA,NA,NA,NA,0,0,NA,"Repos",NA,NA,"",NA
"1310","-14.521605",49.483447,"Antanambe","Nocturnal",2023-02-27,27,2,2023,"2",1,"18:40","20:00","19:11","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,4,NA,"Deplacement",NA,NA,"",NA
"1410","-14.549597",49.495459,"Antanambe","Nocturnal",2023-02-27,27,2,2023,"2",1,"18:40","20:00","19:26","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","2",NA,NA,NA,NA,NA,0,0,NA,"Repos",NA,NA,"",NA
"1510","-14.520807",49.481761,"Antanambe","Nocturnal",2023-02-27,27,2,2023,"2",1,"18:40","20:00","19:36","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,2,NA,"Repos",NA,NA,"",NA
"1610","-14.515393",49.48232,"Antanambe","Nocturnal",2023-02-28,28,2,2023,"3",2,"18:45","20:30","19:30","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","2",NA,NA,NA,NA,NA,90,12,NA,"Repos",NA,NA,"",NA
"1710","-14.5123",49.483952,"Antanambe","Nocturnal",2023-02-28,28,2,2023,"3",2,"18:45","20:30","19:54","Allocebus_trichotis","Allocebus","trichotis","kandradra","1",NA,NA,NA,NA,NA,90,25,NA,"Repos",NA,NA,"",NA
"1810","-14.511897",49.483906,"Antanambe","Nocturnal",2023-02-28,28,2,2023,"3",2,"18:45","20:30","20:04","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,0,0,NA,"Repos",NA,NA,"",NA
"1910","-14.519895",49.481005,"Antanambe","Nocturnal",2023-03-02,2,3,2023,"2",2,"18:20","20:04","18:45","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,0,0,NA,"Repos",NA,NA,"",NA
"2010","-14.503333",49.448047,"Antanambe","Nocturnal",2023-03-02,2,3,2023,"2",2,"18:20","20:04","19:55","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,0,0,NA,"Repos",NA,NA,"",NA
"2110","-14.517269",49.475589,"Antanambe","Nocturnal",2023-03-04,4,3,2023,"3",3,"18:25","19:40","18:44","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,12,NA,"Repos",NA,NA,"",NA
"2210","-14.517241",49.484409,"Antanambe","Nocturnal",2023-03-04,4,3,2023,"3",3,"18:25","19:40","18:50","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,NA,90,10,NA,"Repos",NA,NA,"",NA
"2310","-14.504697",49.45203,"Antanambe","Nocturnal",2023-03-04,4,3,2023,"3",3,"18:25","19:40","19:05","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,NA,90,5,NA,"Deplacement",NA,NA,"",NA
"2410","-14.512276",49.481791,"Antanambe","Nocturnal",2023-03-05,5,3,2023,"1",2,"18:30","20:00","18:47","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,NA,90,3,NA,"Repos",NA,NA,"",NA
"2510","-14.512402",49.48189,"Antanambe","Nocturnal",2023-03-05,5,3,2023,"1",2,"18:30","20:00","18:59","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,NA,90,10,NA,"Repos",NA,NA,"",NA
"2610","-14.513771",49.482034,"Antanambe","Nocturnal",2023-03-05,5,3,2023,"1",2,"18:30","20:00","19:05","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,NA,NA,NA,NA,90,12,NA,"Repos",NA,NA,"",NA
"2710","-14.514222",49.482292,"Antanambe","Nocturnal",2023-03-05,5,3,2023,"1",2,"18:30","20:00","19:10","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","2",NA,NA,NA,NA,NA,0,0,NA,"Repos",NA,NA,"",NA
"2810","-14.51455",49.482316,"Antanambe","Nocturnal",2023-03-05,5,3,2023,"1",2,"18:30","20:00","19:15","Lepilemur_seali","Lepiemur","seali","Fitsidika","1",NA,NA,NA,NA,NA,90,15,NA,"Repos",NA,NA,"",NA
"2910","-14.514666",49.48232,"Antanambe","Nocturnal",2023-03-05,5,3,2023,"1",2,"18:30","20:00","19:20","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,10,NA,"Repos",NA,NA,"",NA
"3010","-14.515215",49.48243,"Antanambe","Nocturnal",2023-03-05,5,3,2023,"1",2,"18:30","20:00","19:26","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,NA,90,6,NA,"Deplacement",NA,NA,"",NA
"3110","-14.51637",49.479746,"Antanambe","Nocturnal",2023-03-05,5,3,2023,"1",2,"18:30","20:00","19:45","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,15,NA,"Repos",NA,NA,"",NA
"3210","-14.51749",49.484454,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","18:58","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,3,NA,"Repos",NA,NA,"",NA
"3310","-14.5064",49.464177,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","19:08","Lepilemur_seali","Lepiemur","seali","Fitsidika","2",NA,NA,NA,NA,NA,90,5,NA,"Repos",NA,NA,"",NA
"3410","-14.5064",49.464177,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","19:10","Avahi_laniger","Avahi","laniger","Fotsife","2",NA,NA,NA,NA,NA,0,0,NA,"Repos",NA,NA,"",NA
"3510","-14.521675",49.483299,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","19:30","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,0,0,NA,"Deplacement",NA,NA,"",NA
"3610","-14.522196",49.482016,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","19:38","Lepilemur_seali","Lepiemur","seali","Fitsidika","1",NA,NA,NA,NA,NA,90,10,NA,"Repos",NA,NA,"",NA
"3710","-14.521374",49.481838,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","19:47","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,5,NA,"Repos",NA,NA,"",NA
"3810","-14.520793",49.481734,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","19:53","Lepilemur_seali","Lepiemur","seali","Fitsidika","1",NA,NA,NA,NA,NA,90,4,NA,"Repos",NA,NA,"",NA
"3910","-14.520088",49.480952,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","19:50","Allocebus_trichotis","Allocebus","trichotis","kandradra","1",NA,NA,NA,NA,NA,0,0,NA,"Repos",NA,NA,"",NA
"4010","-14.519283",49.480564,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","20:09","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,NA,90,10,NA,"Repos",NA,NA,"",NA
"4110","-14.518321",49.480143,"Antanambe","Nocturnal",2023-03-06,6,3,2023,"2",3,"18:30","20:30","20:14","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,NA,90,3,NA,"Repos",NA,NA,"",NA
"4210","-14.518006",49.482754,"Antanambe","Nocturnal",2023-03-07,7,3,2023,"1",3,"18:35","20:30","18:35","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","4",NA,NA,NA,NA,NA,0,0,NA,"deplacement",NA,NA,"",NA
"4310","-14.517092",49.48257,"Antanambe","Nocturnal",2023-03-07,7,3,2023,"1",3,"18:35","20:30","18:57","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,15,NA,"deplacement",NA,NA,"",NA
"4410","-14.516378",49.482402,"Antanambe","Nocturnal",2023-03-07,7,3,2023,"1",3,"18:35","20:30","19:06","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,NA,90,3,NA,"deplacement",NA,NA,"",NA
"4510","-14.515915",49.482339,"Antanambe","Nocturnal",2023-03-07,7,3,2023,"1",3,"18:35","20:30","19:11","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",NA,NA,NA,NA,NA,90,5,NA,"deplacement",NA,NA,"",NA
"4610","-14.515558",49.482282,"Antanambe","Nocturnal",2023-03-07,7,3,2023,"1",3,"18:35","20:30","19:23","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,NA,90,6,NA,"deplacement",NA,NA,"",NA
"4710","-14.515558",49.482282,"Antanambe","Nocturnal",2023-03-07,7,3,2023,"1",3,"18:35","20:30","19:23","Avahi_laniger","Avahi","laniger","Fotsife","1",NA,NA,NA,NA,NA,90,6,NA,"deplacement",NA,NA,"",NA
"4810","-14.515469",49.482282,"Antanambe","Nocturnal",2023-03-07,7,3,2023,"1",3,"18:35","20:30","19:25","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","2",NA,NA,NA,NA,NA,90,7,NA,"Repos",NA,NA,"",NA
"4910","-14.514843",49.482301,"Antanambe","Nocturnal",2023-03-07,7,3,2023,"1",3,"18:35","20:30","19:35","Microcebus_mittermeieri","Microcebus","mittermeieri","Tsidy","1",NA,NA,NA,NA,NA,90,2,NA,"Repos",NA,NA,"",NA
"5010",NA,NA,"Antanambe","Diurnal",2023-02-25,25,2,2023,"1",1,"7:19","8:45",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"5110",NA,NA,"Antanambe","Diurnal",2023-02-25,25,2,2023,"2",1,"14:00","15:00",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"5210","14.519587",49.484695,"Antanambe","Diurnal",2023-02-26,26,2,2023,"2",2,"7:05","8:00","7:26","Eulemur_albifrons","Eulemur","albifrons","Akomba fotsiloha",NA,NA,NA,NA,NA,1083,NA,NA,NA,"Deplacement",NA,NA,"Voice",NA
"5310",NA,NA,"Antanambe","Diurnal",2023-02-26,26,2,2023,"3",1,"13:24","14:23",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"5410",NA,NA,"Antanambe","Diurnal",2023-02-27,27,2,2023,"3",2,"7:12","8:21",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"5510",NA,NA,"Antanambe","Diurnal",2023-02-27,27,2,2023,"1",2,"14:14","15:19",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"5610",NA,NA,"Antanambe","Diurnal",2023-02-28,28,2,2023,"1",3,"7:28","8:28",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"5710",NA,NA,"Antanambe","Diurnal",2023-02-28,28,2,2023,"2",3,"13:57","14:37",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"5810",NA,NA,"Antanambe","Diurnal",2023-03-01,1,3,2023,"2",4,"7:01","7:56",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"5910",NA,NA,"Antanambe","Diurnal",2023-03-01,1,3,2023,"3",3,"14:07","15:10",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"6010",NA,NA,"Antanambe","Diurnal",2023-03-02,2,3,2023,"1",4,"7:00","8:05",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"6110",NA,NA,"Antanambe","Diurnal",2023-03-02,2,3,2023,"3",4,"14:20","15:30",NA,NA,NA,"",NA,"0",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA
"1101",NA,NA,"Ambodivohitra_Kobahina","Diurnal",2022-11-04,4,11,2022,"1",1,"11H 42M 00S","11H 20M 00S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101",NA,NA,"Ambodivohitra_Kobahina","Diurnal",2022-11-04,4,11,2022,"2",1,"9H 40M 00S","10H 35M 00S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3100","-14.481897",49.528548,"Ambodivohitra_Kobahina","Nocturnal",2022-11-04,4,11,2022,"1",1,"18H 16M 00S","19H 38M 00S","18H 22M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1001,310,5,NA,"Repos",NA,NA,NA,NA
"4101","-14.48027",49.526921,"Ambodivohitra_Kobahina","Nocturnal",2022-11-04,4,11,2022,"1",1,"18H 16M 00S","19H 38M 00S","18H 52M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,1053,90,6,NA,"Repos",NA,NA,NA,NA
"5101","-14.470458",49.519776,"Ambodivohitra_Kobahina","Nocturnal",2022-11-04,4,11,2022,"1",1,"18H 16M 00S","19H 38M 00S","18H 59M 00S","Microcebus_mittermeieri","Microcebus","mittermieiri","Tsidy","1",0,NA,NA,NA,NA,90,7,NA,"Deplacement",NA,NA,NA,NA
"6101","-14.479844",49.525747,"Ambodivohitra_Kobahina","Nocturnal",2022-11-04,4,11,2022,"1",1,"18H 16M 00S","19H 38M 00S","19H 17M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,1,0,1,NA,90,2,NA,"Repos",NA,NA,NA,NA
"764",NA,NA,"Ambodivohitra_Kobahina","Diurnal",2022-11-05,5,11,2022,"2",2,"7H 24M 00S","8H 20M 00S",NA,NA,NA,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","-14.477678",49.529187,"Ambodivohitra_Kobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","18H 40M 00S","Lepilemur_seali","Lepilemur","seali","Fitsidiky","1",0,NA,NA,NA,1096,120,13,NA,"Toilettage",NA,NA,NA,NA
"911","-14.477712",49.52923,"Ambodivohitra_Kobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","18H 46M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1096,90,10,NA,"Repos",NA,NA,NA,NA
"1011","-14.478038",49.529392,"Ambodivohitra_Kobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","18H 55M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1093,90,8,NA,"Repos",NA,NA,NA,NA
"1111","-14.478107",49.529594,"Ambodivohitra_Kobahina","Nocturnal",2022-11-05,5,11,2022,"3",1,"18H 13M 00S","20H 21M 00S","19H 02M 00S","Cheirogaleus_crossleyi","Cheirogaleus","crossleyi","Tsitsihy","1",0,NA,NA,NA,1089,0,0,NA,"Repos",NA,NA,NA,NA
